"date","bin","roi_sec","mean_area","median_area"
2019-10-31,"< -3.63",0.0135416666666667,0.000165985891282051,0.0001645232
2019-10-31,"> -2.41",0.00638888888888889,0.00722968661956522,0.0055357445
2019-11-01,"(-2.72,-2.41]",0.0156944444444444,0.00260642759292035,0.0024547785
2019-11-01,"(-3.02,-2.72]",0.0230555555555556,0.00136473578915663,0.0013227205
2019-11-01,"(-3.33,-3.02]",0.0303472222222222,0.000668701184439359,0.0006519424
2019-11-01,"(-3.63,-3.33]",0.0215972222222222,0.000349173633440514,0.000353648
2019-11-01,"< -3.63",0.0153472222222222,0.000165017180090498,0.0001641388
2019-11-01,"> -2.41",0.00541666666666667,0.00596803175641026,0.0049658715
2019-11-02,"(-2.72,-2.41]",0.0164583333333333,0.00262285202953586,0.002525508
2019-11-02,"(-3.02,-2.72]",0.0229166666666667,0.00133880696787879,0.0013035005
2019-11-02,"(-3.33,-3.02]",0.0329166666666667,0.000674919626160338,0.0006644354
2019-11-02,"(-3.63,-3.33]",0.0259027777777778,0.000349608193029491,0.0003513416
2019-11-02,"< -3.63",0.0199305555555556,0.000162389579094077,0.0001568352
2019-11-02,"> -2.41",0.00631944444444444,0.00635673408791209,0.005398514
2019-11-03,"(-2.72,-2.41]",0.0136805555555556,0.00264262708121827,0.002524355
2019-11-03,"(-3.02,-2.72]",0.0197916666666667,0.00136063574315789,0.001324642
2019-11-03,"(-3.33,-3.02]",0.0291666666666667,0.000678994092380952,0.0006580928
2019-11-03,"(-3.63,-3.33]",0.0189583333333333,0.00034937595018315,0.0003490352
2019-11-03,"< -3.63",0.0145138888888889,0.000163037098564593,0.000161448
2019-11-03,"> -2.41",0.00444444444444444,0.006596556609375,0.005415043
2019-11-04,"(-2.72,-2.41]",0.013125,0.00258705268253968,0.002514745
2019-11-04,"(-3.02,-2.72]",0.0181944444444444,0.0013585048389313,0.001315801
2019-11-04,"(-3.33,-3.02]",0.0284722222222222,0.000673370356097561,0.000656363
2019-11-04,"(-3.63,-3.33]",0.0205555555555556,0.000350202685135135,0.000354609
2019-11-04,"< -3.63",0.0173611111111111,0.0001616063728,0.000158565
2019-11-04,"> -2.41",0.00430555555555556,0.00673887283870968,0.005584179
2019-11-05,"(-2.72,-2.41]",0.0119444444444444,0.00252891174418605,0.002414801
2019-11-05,"(-3.02,-2.72]",0.0182638888888889,0.00135107246996198,0.001318108
2019-11-05,"(-3.33,-3.02]",0.0284027777777778,0.000655186773594132,0.0006292628
2019-11-05,"(-3.63,-3.33]",0.0223611111111111,0.000348600660869565,0.0003519182
2019-11-05,"< -3.63",0.0188194444444444,0.000161131685608856,0.0001564508
2019-11-05,"> -2.41",0.00340277777777778,0.00601094910204082,0.005204007
2019-11-06,"(-2.72,-2.41]",0.0117361111111111,0.00258359563313609,0.002483224
2019-11-06,"(-3.02,-2.72]",0.0170138888888889,0.00135485155020408,0.001346169
2019-11-06,"(-3.33,-3.02]",0.02875,0.000647621149758454,0.0006240734
2019-11-06,"(-3.63,-3.33]",0.0246527777777778,0.000348903096338028,0.0003474976
2019-11-06,"< -3.63",0.0154861111111111,0.00016786213632287,0.0001637544
2019-11-06,"> -2.41",0.00368055555555556,0.00570452505660377,0.00499105
2019-11-07,"(-2.72,-2.41]",0.0136805555555556,0.0026030201928934,0.002505519
2019-11-07,"(-3.02,-2.72]",0.0146527777777778,0.00137316787867299,0.001335021
2019-11-07,"(-3.33,-3.02]",0.0280555555555556,0.000649295368316832,0.000632338
2019-11-07,"(-3.63,-3.33]",0.0224305555555556,0.000357584827244582,0.0003590296
2019-11-07,"< -3.63",0.0169444444444444,0.000164346754098361,0.0001587572
2019-11-07,"> -2.41",0.00291666666666667,0.00627878966666667,0.005392363
2019-11-08,"(-2.72,-2.41]",0.0102083333333333,0.00259098413605442,0.002474383
2019-11-08,"(-3.02,-2.72]",0.0167361111111111,0.00133232403070539,0.00128774
2019-11-08,"(-3.33,-3.02]",0.0290972222222222,0.000648698394272076,0.0006192684
2019-11-08,"(-3.63,-3.33]",0.0264583333333333,0.000353131430971129,0.0003528792
2019-11-08,"< -3.63",0.0104861111111111,0.000165561843708609,0.0001606792
2019-11-08,"> -2.41",0.00291666666666667,0.00763611526190476,0.006155205
2019-11-09,"(-2.72,-2.41]",0.00993055555555556,0.002587305,0.002471692
2019-11-09,"(-3.02,-2.72]",0.015,0.00138918245833333,0.0013330995
2019-11-09,"(-3.33,-3.02]",0.0334027777777778,0.000637395137629938,0.0006135024
2019-11-09,"(-3.63,-3.33]",0.0265972222222222,0.000360351414099217,0.0003636424
2019-11-09,"< -3.63",0.0156944444444444,0.000164200031858407,0.0001601026
2019-11-09,"> -2.41",0.00298611111111111,0.00630895165116279,0.005273199
2019-11-10,"(-2.72,-2.41]",0.00847222222222222,0.00255940136885246,0.002414801
2019-11-10,"(-3.02,-2.72]",0.01375,0.00135137955454545,0.001315609
2019-11-10,"(-3.33,-3.02]",0.0336111111111111,0.000641727208264463,0.0006115804
2019-11-10,"(-3.63,-3.33]",0.0264583333333333,0.000360394674015748,0.0003636424
2019-11-10,"< -3.63",0.01875,0.000162894482962963,0.0001552976
2019-11-10,"> -2.41",0.00201388888888889,0.00574296224137931,0.004690064
2019-11-11,"(-2.72,-2.41]",0.00833333333333333,0.00258786409166667,0.0024336365
2019-11-11,"(-3.02,-2.72]",0.0146527777777778,0.00136050453838863,0.00133579
2019-11-11,"(-3.33,-3.02]",0.0336111111111111,0.000642427705785124,0.0006244578
2019-11-11,"(-3.63,-3.33]",0.0229861111111111,0.000355967174622357,0.0003528792
2019-11-11,"< -3.63",0.0154166666666667,0.000165667742342342,0.0001626012
2019-11-11,"> -2.41",0.00166666666666667,0.005904271875,0.0047634845
2019-11-12,"(-2.72,-2.41]",0.00854166666666667,0.00256450741463415,0.00238328
2019-11-12,"(-3.02,-2.72]",0.0144444444444444,0.00137549406730769,0.001325219
2019-11-12,"(-3.33,-3.02]",0.0375694444444444,0.000645566049537893,0.0006219592
2019-11-12,"(-3.63,-3.33]",0.0279166666666667,0.000362034039800995,0.0003684474
2019-11-12,"< -3.63",0.0225,0.000163475591358025,0.000158565
2019-11-12,"> -2.41",0.0025,0.00694502927777778,0.0056214655
2019-11-13,"(-2.72,-2.41]",0.0103472222222222,0.00256708517449664,0.002392121
2019-11-13,"(-3.02,-2.72]",0.0136805555555556,0.00131796320609137,0.00126506
2019-11-13,"(-3.33,-3.02]",0.0356944444444444,0.000644374805447471,0.0006110038
2019-11-13,"(-3.63,-3.33]",0.0272222222222222,0.000357848942857143,0.0003626814
2019-11-13,"< -3.63",0.0154166666666667,0.000161196927927928,0.000155682
2019-11-13,"> -2.41",0.00194444444444444,0.00625492914285714,0.004946459
2019-11-14,"(-2.72,-2.41]",0.00777777777777778,0.00246490322321429,0.002305823
2019-11-14,"(-3.02,-2.72]",0.0117361111111111,0.00134236121538462,0.00130696
2019-11-14,"(-3.33,-3.02]",0.0346527777777778,0.000638402121843687,0.0006215748
2019-11-14,"(-3.63,-3.33]",0.0271527777777778,0.000354949651150895,0.0003544168
2019-11-14,"< -3.63",0.0179861111111111,0.000163776662548263,0.0001610636
2019-11-14,"> -2.41",0.00201388888888889,0.00593593134482759,0.004869195
2019-11-15,"(-2.72,-2.41]",0.00805555555555556,0.00255728396551724,0.0024259485
2019-11-15,"(-3.02,-2.72]",0.0122222222222222,0.00132623457727273,0.001247762
2019-11-15,"(-3.33,-3.02]",0.0404166666666667,0.000630600274226804,0.0006058144
2019-11-15,"(-3.63,-3.33]",0.0302083333333333,0.000361753096091954,0.0003724836
2019-11-15,"< -3.63",0.0172222222222222,0.00016079235,0.0001529912
2019-11-15,"> -2.41",0.00173611111111111,0.00712117888,0.00543311
2019-11-16,"(-2.72,-2.41]",0.00847222222222222,0.00244009562295082,0.0023260045
2019-11-16,"(-3.02,-2.72]",0.0123611111111111,0.00133897752696629,0.001300233
2019-11-16,"(-3.33,-3.02]",0.0323611111111111,0.000632665482403434,0.000609274
2019-11-16,"(-3.63,-3.33]",0.025,0.000361300763333333,0.000367102
2019-11-16,"< -3.63",0.0155555555555556,0.000161025846428571,0.0001535678
2019-11-16,"> -2.41",0.00159722222222222,0.00943335917391304,0.006023932
2019-11-17,"(-2.72,-2.41]",0.00555555555555556,0.0023633825125,0.002271996
2019-11-17,"(-3.02,-2.72]",0.0117361111111111,0.00135876984615385,0.001330793
2019-11-17,"(-3.33,-3.02]",0.0397916666666667,0.000632107896684119,0.0006008172
2019-11-17,"(-3.63,-3.33]",0.0298611111111111,0.000368008468837209,0.0003780574
2019-11-17,"< -3.63",0.0170138888888889,0.000163661830204082,0.0001579884
2019-11-17,"> -2.41",0.00131944444444444,0.00910287510526316,0.00560263
2019-11-18,"(-2.72,-2.41]",0.00645833333333333,0.00251536486021505,0.002407882
2019-11-18,"(-3.02,-2.72]",0.0105555555555556,0.00139246121184211,0.00137423
2019-11-18,"(-3.33,-3.02]",0.0306944444444444,0.000629971591855204,0.000607352
2019-11-18,"(-3.63,-3.33]",0.0239583333333333,0.000362607305507246,0.0003674864
2019-11-18,"< -3.63",0.0121527777777778,0.000165346914285714,0.000157604
2019-11-18,"> -2.41",0.00173611111111111,0.00710843256,0.005634151
2019-11-19,"(-2.72,-2.41]",0.00590277777777778,0.00244073656470588,0.002337536
2019-11-19,"(-3.02,-2.72]",0.01,0.00137927789166667,0.0013092665
2019-11-19,"(-3.33,-3.02]",0.0404861111111111,0.000641760745111492,0.0006258032
2019-11-19,"(-3.63,-3.33]",0.0254166666666667,0.000366754359562842,0.0003751744
2019-11-19,"< -3.63",0.0161805555555556,0.000161721864377682,0.0001568352
2019-11-19,"> -2.41",0.000694444444444444,0.0056477591,0.0047878945
2019-11-20,"(-2.72,-2.41]",0.00611111111111111,0.00245714595454545,0.0023213915
2019-11-20,"(-3.02,-2.72]",0.00986111111111111,0.00133561945352113,0.001261793
2019-11-20,"(-3.33,-3.02]",0.0360416666666667,0.000630376745279383,0.000607352
2019-11-20,"(-3.63,-3.33]",0.024375,0.00036821686951567,0.0003744056
2019-11-20,"< -3.63",0.0143055555555556,0.000162494836893204,0.0001531834
2019-11-20,"> -2.41",0.00104166666666667,0.00658846226666667,0.005453867
2019-11-21,"(-2.72,-2.41]",0.00548611111111111,0.00245131388607595,0.002385202
2019-11-21,"(-3.02,-2.72]",0.00979166666666667,0.00135408309361702,0.001343478
2019-11-21,"(-3.33,-3.02]",0.0427777777777778,0.000628563890909091,0.0006048534
2019-11-21,"(-3.63,-3.33]",0.0274305555555556,0.00037024142886076,0.0003801716
2019-11-21,"< -3.63",0.0138888888888889,0.00016716595,0.0001610636
2019-11-21,"> -2.41",0.000902777777777778,0.0106672475384615,0.006479831
2019-11-22,"(-2.72,-2.41]",0.00548611111111111,0.0024443412278481,0.00233869
2019-11-22,"(-3.02,-2.72]",0.0106944444444444,0.00131196968831169,0.0012642915
2019-11-22,"(-3.33,-3.02]",0.0470138888888889,0.000621787724667651,0.000590054
2019-11-22,"(-3.63,-3.33]",0.0327083333333333,0.000370151899787686,0.0003794028
2019-11-22,"< -3.63",0.0177083333333333,0.000164465916862745,0.000159526
2019-11-22,"> -2.41",0.00138888888888889,0.0078312853,0.0061911465
2019-11-23,"(-2.72,-2.41]",0.00430555555555556,0.00256190824193548,0.002439018
2019-11-23,"(-3.02,-2.72]",0.0101388888888889,0.00134813552876712,0.001279091
2019-11-23,"(-3.33,-3.02]",0.0402083333333333,0.000622271234542314,0.0005988952
2019-11-23,"(-3.63,-3.33]",0.0300694444444444,0.000365263449422633,0.0003755588
2019-11-23,"< -3.63",0.0177777777777778,0.00016438505625,0.0001612558
2019-11-23,"> -2.41",0.00111111111111111,0.0059458270625,0.004820184
2019-11-24,"(-2.72,-2.41]",0.00388888888888889,0.00248020373214286,0.002432675
2019-11-24,"(-3.02,-2.72]",0.008125,0.00135079148034188,0.001313879
2019-11-24,"(-3.33,-3.02]",0.0438194444444444,0.000625025262123613,0.0006115804
2019-11-24,"(-3.63,-3.33]",0.0319444444444444,0.000370529845217391,0.0003809404
2019-11-24,"< -3.63",0.0227083333333333,0.000164839418960245,0.000161448
2019-11-24,"> -2.41",0.00111111111111111,0.0065387405625,0.005680663
2019-11-25,"(-2.72,-2.41]",0.00479166666666667,0.00247083408695652,0.002316394
2019-11-25,"(-3.02,-2.72]",0.00763888888888889,0.00132109194363636,0.001282358
2019-11-25,"(-3.33,-3.02]",0.0488194444444444,0.000618257914651494,0.0005923604
2019-11-25,"(-3.63,-3.33]",0.0271527777777778,0.00036919702915601,0.0003790184
2019-11-25,"< -3.63",0.0217361111111111,0.000161305538658147,0.0001568352
2019-11-25,"> -2.41",0.000694444444444444,0.0066212902,0.006032197
2019-11-26,"(-2.72,-2.41]",0.00416666666666667,0.00244031856666667,0.0023540655
2019-11-26,"(-3.02,-2.72]",0.0115972222222222,0.00135322382155689,0.001314264
2019-11-26,"(-3.33,-3.02]",0.0534722222222222,0.000619481068051948,0.000598703
2019-11-26,"(-3.63,-3.33]",0.0354861111111111,0.000371439476320939,0.0003820936
2019-11-26,"< -3.63",0.0194444444444444,0.000161914771428571,0.0001564508
2019-11-26,"> -2.41",0.000763888888888889,0.00550300036363636,0.004742727
2019-11-27,"(-2.72,-2.41]",0.00305555555555556,0.00245125765909091,0.0024240265
2019-11-27,"(-3.02,-2.72]",0.00902777777777778,0.00135902548,0.001328871
2019-11-27,"(-3.33,-3.02]",0.0434027777777778,0.00063069399808,0.0006127336
2019-11-27,"(-3.63,-3.33]",0.0273611111111111,0.000371759679187817,0.0003770964
2019-11-27,"< -3.63",0.0161111111111111,0.000159638668965517,0.0001549132
2019-11-27,"> -2.41",0.000138888888888889,0.0041763135,0.0041763135
2019-11-28,"(-2.72,-2.41]",0.004375,0.00240921779365079,0.00227757
2019-11-28,"(-3.02,-2.72]",0.00763888888888889,0.00133620585636364,0.0012890855
2019-11-28,"(-3.33,-3.02]",0.0451388888888889,0.000613557990153846,0.0005892852
2019-11-28,"(-3.63,-3.33]",0.0320138888888889,0.00036826854143167,0.0003790184
2019-11-28,"< -3.63",0.0170833333333333,0.000158269668292683,0.0001545288
2019-11-28,"> -2.41",0.000972222222222222,0.00630050842857143,0.005292227
2019-11-29,"(-2.72,-2.41]",0.00340277777777778,0.00243009051020408,0.002335614
2019-11-29,"(-3.02,-2.72]",0.00756944444444444,0.00135016448073394,0.001330408
2019-11-29,"(-3.33,-3.02]",0.0390277777777778,0.000616067346619217,0.0005960122
2019-11-29,"(-3.63,-3.33]",0.0280555555555556,0.000375574023762376,0.0003844
2019-11-29,"< -3.63",0.0118055555555556,0.000164197590588235,0.0001539522
2019-11-29,"> -2.41",0.000277777777777778,0.00582135375,0.005887663
2019-11-30,"(-2.72,-2.41]",0.003125,0.00240884688888889,0.002380205
2019-11-30,"(-3.02,-2.72]",0.00701388888888889,0.00134145321782178,0.001312342
2019-11-30,"(-3.33,-3.02]",0.0401388888888889,0.000612559356401384,0.000591015
2019-11-30,"(-3.63,-3.33]",0.0306944444444444,0.000373644627149321,0.0003851688
2019-11-30,"< -3.63",0.0147222222222222,0.000160026445283019,0.0001543366
2019-11-30,"> -2.41",0.000694444444444444,0.0056084729,0.0060212415
2019-12-01,"(-2.72,-2.41]",0.00333333333333333,0.00242883139583333,0.002233172
2019-12-01,"(-3.02,-2.72]",0.00791666666666667,0.00137722089473684,0.0013448235
2019-12-01,"(-3.33,-3.02]",0.0311805555555556,0.000620894180846325,0.0005954356
2019-12-01,"(-3.63,-3.33]",0.0227777777777778,0.000375456840243902,0.0003819014
2019-12-01,"< -3.63",0.0130555555555556,0.000158896238297872,0.0001541444
2019-12-01,"> -2.41",0.000416666666666667,0.00494107733333333,0.004538226
2019-12-02,"(-2.72,-2.41]",0.00298611111111111,0.00244073434883721,0.002322545
2019-12-02,"(-3.02,-2.72]",0.00763888888888889,0.00137507565818182,0.0013027315
2019-12-02,"(-3.33,-3.02]",0.0284027777777778,0.000612555027872861,0.0005908228
2019-12-02,"(-3.63,-3.33]",0.0222222222222222,0.00037155983875,0.0003817092
2019-12-02,"< -3.63",0.0127083333333333,0.000160645591256831,0.00015376
2019-12-02,"> -2.41",0.000277777777777778,0.00506293225,0.005015843
2019-12-03,"(-2.72,-2.41]",0.00246376811594203,0.00249935752941176,0.002427678
2019-12-03,"(-3.02,-2.72]",0.00681159420289855,0.00130673918085106,0.0012496845
2019-12-03,"(-3.33,-3.02]",0.0195652173913043,0.000608167782222222,0.0005819816
2019-12-03,"(-3.63,-3.33]",0.025,0.000358334337391304,0.0003605672
2019-12-03,"< -3.63",0.0133333333333333,0.000165780856521739,0.0001558742
2019-12-03,"> -2.41",0.000289855072463768,0.0054070665,0.005506722
2019-12-04,"(-2.72,-2.41]",0.00229166666666667,0.00244836012121212,0.00223567
2019-12-04,"(-3.02,-2.72]",0.005625,0.00138274849382716,0.001403444
2019-12-04,"(-3.33,-3.02]",0.0213888888888889,0.000628859679220779,0.000607352
2019-12-04,"(-3.63,-3.33]",0.0232638888888889,0.000359030747462687,0.0003597984
2019-12-04,"< -3.63",0.0147916666666667,0.000163797712676056,0.000157604
2019-12-04,"> -2.41",0.000208333333333333,0.005198113,0.004404455
2019-12-05,"(-2.72,-2.41]",0.00201388888888889,0.00257948303448276,0.002540115
2019-12-05,"(-3.02,-2.72]",0.00659722222222222,0.00135995861052632,0.00132618
2019-12-05,"(-3.33,-3.02]",0.0221527777777778,0.000608036448902821,0.0005827504
2019-12-05,"(-3.63,-3.33]",0.0263194444444444,0.000362622066490765,0.0003667176
2019-12-05,"< -3.63",0.0157638888888889,0.000162906010572687,0.0001564508
2019-12-05,"> -2.41",0.000347222222222222,0.0061489394,0.00559917
2019-12-06,"(-2.72,-2.41]",0.00131944444444444,0.00234214910526316,0.002229136
2019-12-06,"(-3.02,-2.72]",0.00416666666666667,0.00137624174666667,0.001389606
2019-12-06,"(-3.33,-3.02]",0.0234722222222222,0.000596243067455621,0.0005725638
2019-12-06,"(-3.63,-3.33]",0.0274305555555556,0.000359587223291139,0.0003624892
2019-12-06,"< -3.63",0.0143055555555556,0.000164902001941748,0.0001610636
2019-12-06,"> -2.41",0.000347222222222222,0.0049402318,0.004130378
2019-12-07,"(-2.72,-2.41]",0.00270833333333333,0.00240709305128205,0.002256812
2019-12-07,"(-3.02,-2.72]",0.00541666666666667,0.00134446861282051,0.0012967735
2019-12-07,"(-3.33,-3.02]",0.0201388888888889,0.000614397124137931,0.00059582
2019-12-07,"(-3.63,-3.33]",0.02875,0.000361178154589372,0.0003615282
2019-12-07,"< -3.63",0.0191666666666667,0.000165247431884058,0.0001597182
2019-12-07,"> -2.41",6.94444444444444e-05,0.01293083,0.01293083
2019-12-08,"(-2.72,-2.41]",0.00131944444444444,0.00233468368421053,0.002224907
2019-12-08,"(-3.02,-2.72]",0.005625,0.00136560235308642,0.001314648
2019-12-08,"(-3.33,-3.02]",0.0217361111111111,0.000607180063897764,0.0005854412
2019-12-08,"(-3.63,-3.33]",0.0274305555555556,0.000355996246075949,0.0003532636
2019-12-08,"< -3.63",0.0161111111111111,0.000159575706896552,0.0001506848
2019-12-08,"> -2.41",6.94444444444444e-05,0.003958936,0.003958936
2019-12-09,"(-2.72,-2.41]",0.001875,0.00239677662962963,0.0022522
2019-12-09,"(-3.02,-2.72]",0.00527777777777778,0.00138830102631579,0.0013872995
2019-12-09,"(-3.33,-3.02]",0.0195138888888889,0.000607565403558719,0.000588132
2019-12-09,"(-3.63,-3.33]",0.0233333333333333,0.000362794660714286,0.0003638346
2019-12-09,"< -3.63",0.0154861111111111,0.000163621669955157,0.0001564508
2019-12-09,"> -2.41",0.000138888888888889,0.0073691405,0.0073691405
2019-12-10,"(-2.72,-2.41]",0.00159722222222222,0.00247414882608696,0.002154178
2019-12-10,"(-3.02,-2.72]",0.00590277777777778,0.00136761833176471,0.001361929
2019-12-10,"(-3.33,-3.02]",0.0164583333333333,0.000605953886919831,0.0005831348
2019-12-10,"(-3.63,-3.33]",0.0242361111111111,0.000349937273352436,0.0003521104
2019-12-10,"< -3.63",0.0136111111111111,0.000159380869387755,0.0001535678
2019-12-10,"> -2.41",0.000486111111111111,0.00636994671428571,0.005238603
2019-12-11,"(-2.72,-2.41]",0.00152777777777778,0.00237450872727273,0.0022479715
2019-12-11,"(-3.02,-2.72]",0.00444444444444444,0.001336522784375,0.001253913
2019-12-11,"(-3.33,-3.02]",0.0145833333333333,0.000604657539047619,0.0005869788
2019-12-11,"(-3.63,-3.33]",0.0215972222222222,0.000354254882315113,0.0003563388
2019-12-11,"< -3.63",0.0119444444444444,0.0001648115,0.0001602948
2019-12-11,"> -2.41",0.000277777777777778,0.004726871,0.004536497
2019-12-12,"(-2.72,-2.41]",0.00125,0.00240762533333333,0.0022817985
2019-12-12,"(-3.02,-2.72]",0.00375,0.00139331479259259,0.0014051745
2019-12-12,"(-3.33,-3.02]",0.014375,0.000605489424154589,0.0005700652
2019-12-12,"(-3.63,-3.33]",0.0194444444444444,0.000348483311428571,0.000344999
2019-12-12,"< -3.63",0.0120833333333333,0.000162287494252874,0.00015376
2019-12-12,"> -2.41",6.94444444444444e-05,0.005749471,0.005749471
2019-12-13,"(-2.72,-2.41]",0.00118055555555556,0.00230260117647059,0.002174166
2019-12-13,"(-3.02,-2.72]",0.00381944444444444,0.00135968567272727,0.001319261
2019-12-13,"(-3.33,-3.02]",0.0127777777777778,0.000613293486956522,0.0005819816
2019-12-13,"(-3.63,-3.33]",0.0188888888888889,0.000349942497058824,0.0003501884
2019-12-13,"< -3.63",0.0106944444444444,0.000159530992207792,0.00015376
2019-12-13,"> -2.41",0.000138888888888889,0.00426684,0.00426684
2019-12-14,"(-2.72,-2.41]",0.000763888888888889,0.00235644181818182,0.002077682
2019-12-14,"(-3.02,-2.72]",0.00388888888888889,0.00136468870357143,0.0013263725
2019-12-14,"(-3.33,-3.02]",0.0104861111111111,0.000593299761589404,0.0005696808
2019-12-14,"(-3.63,-3.33]",0.0179861111111111,0.000350197305019305,0.0003444224
2019-12-14,"< -3.63",0.0102777777777778,0.000162684313513514,0.000151838
2019-12-14,"> -2.41",0.000208333333333333,0.00480435933333333,0.00461895
2019-12-15,"(-2.72,-2.41]",0.000972222222222222,0.00218407842857143,0.002100746
2019-12-15,"(-3.02,-2.72]",0.00340277777777778,0.0013039475755102,0.001280436
2019-12-15,"(-3.33,-3.02]",0.011875,0.000604413925146199,0.000578522
2019-12-15,"(-3.63,-3.33]",0.0170138888888889,0.000342564728163265,0.0003398096
2019-12-15,"< -3.63",0.0147916666666667,0.000160601598122066,0.0001549132
2019-12-15,"> -2.41",6.94444444444444e-05,0.004640477,0.004640477
2019-12-16,"(-2.72,-2.41]",0.000972222222222222,0.00265900471428571,0.0026537055
2019-12-16,"(-3.02,-2.72]",0.00451388888888889,0.00137192961538462,0.001346169
2019-12-16,"(-3.33,-3.02]",0.0121527777777778,0.000625201339428571,0.0005981264
2019-12-16,"(-3.63,-3.33]",0.0164583333333333,0.000358442457383966,0.0003551856
2019-12-16,"< -3.63",0.0122916666666667,0.000162861810169492,0.0001564508
2019-12-16,"> -2.41",6.94444444444444e-05,0.004939156,0.004939156
2019-12-17,"(-2.72,-2.41]",0.000763888888888889,0.00231967936363636,0.002163788
2019-12-17,"(-3.02,-2.72]",0.00395833333333333,0.00140241932631579,0.001439578
2019-12-17,"(-3.33,-3.02]",0.0115277777777778,0.000606411840963855,0.0005766
2019-12-17,"(-3.63,-3.33]",0.0174305555555556,0.000353827182470119,0.0003551856
2019-12-17,"< -3.63",0.01,0.000159259055555556,0.0001531834
2019-12-17,"> -2.41",0.000208333333333333,0.004694293,0.004278372
2019-12-18,"(-2.72,-2.41]",0.000972222222222222,0.00227098021428571,0.002170899
2019-12-18,"(-3.02,-2.72]",0.00270833333333333,0.00135957346666667,0.001356932
2019-12-18,"(-3.33,-3.02]",0.0125,0.000608396286666667,0.0005789064
2019-12-18,"(-3.63,-3.33]",0.0183333333333333,0.000354585703030303,0.0003548012
2019-12-18,"< -3.63",0.011875,0.000155895555555556,0.0001476096
2019-12-18,"> -2.41",0.000138888888888889,0.006580736,0.006580736
2019-12-19,"(-2.72,-2.41]",0.000972222222222222,0.00246735371428571,0.0023329235
2019-12-19,"(-3.02,-2.72]",0.00333333333333333,0.00130522224166667,0.001295428
2019-12-19,"(-3.33,-3.02]",0.0124305555555556,0.000605951839106145,0.0005792908
2019-12-19,"(-3.63,-3.33]",0.0163194444444444,0.000354321926808511,0.0003586452
2019-12-19,"< -3.63",0.0123611111111111,0.000152263431460674,0.0001478018
2019-12-20,"(-2.72,-2.41]",0.000833333333333333,0.00240435791666667,0.0022241385
2019-12-20,"(-3.02,-2.72]",0.00361111111111111,0.00141862076923077,0.0014459205
2019-12-20,"(-3.33,-3.02]",0.00847222222222222,0.000616508281967213,0.0005798674
2019-12-20,"(-3.63,-3.33]",0.0145138888888889,0.000354961213397129,0.0003609516
2019-12-20,"< -3.63",0.0125694444444444,0.000157922563535912,0.000151838
2019-12-21,"(-2.72,-2.41]",0.000902777777777778,0.00247518107692308,0.002343687
2019-12-21,"(-3.02,-2.72]",0.00416666666666667,0.00138837591333333,0.0013244505
2019-12-21,"(-3.33,-3.02]",0.01,0.000602520305555556,0.0005742936
2019-12-21,"(-3.63,-3.33]",0.0136111111111111,0.000359849391836735,0.0003646034
2019-12-21,"< -3.63",0.0106944444444444,0.000152322244155844,0.000147994
2019-12-22,"(-2.72,-2.41]",0.00131944444444444,0.00256795378947368,0.002528199
2019-12-22,"(-3.02,-2.72]",0.00486111111111111,0.00134352738571429,0.0012725565
2019-12-22,"(-3.33,-3.02]",0.00993055555555556,0.00062949128951049,0.0006061988
2019-12-22,"(-3.63,-3.33]",0.0138194444444444,0.000357924691457286,0.0003571076
2019-12-22,"< -3.63",0.01125,0.000157872130864198,0.0001543366
2019-12-22,"> -2.41",6.94444444444444e-05,0.003970468,0.003970468
2019-12-23,"(-2.72,-2.41]",0.000902777777777778,0.00236834746153846,0.002292177
2019-12-23,"(-3.02,-2.72]",0.00423611111111111,0.00132159869508197,0.001277361
2019-12-23,"(-3.33,-3.02]",0.00888888888888889,0.000595084234375,0.000579483
2019-12-23,"(-3.63,-3.33]",0.0110416666666667,0.000347444412578616,0.0003436536
2019-12-23,"< -3.63",0.0075,0.000164605062962963,0.0001599104
2019-12-23,"> -2.41",6.94444444444444e-05,0.01097347,0.01097347
2019-12-24,"(-2.72,-2.41]",0.00111111111111111,0.0024720284375,0.002246049
2019-12-24,"(-3.02,-2.72]",0.00395833333333333,0.00132036682807018,0.00127198
2019-12-24,"(-3.33,-3.02]",0.00888888888888889,0.00061941855625,0.0005892852
2019-12-24,"(-3.63,-3.33]",0.0127777777777778,0.000355860389130435,0.0003563388
2019-12-24,"< -3.63",0.0075,0.000164790144444444,0.0001591416
2019-12-24,"> -2.41",0.000138888888888889,0.005661251,0.005661251
2019-12-25,"(-2.72,-2.41]",0.000902777777777778,0.00237656769230769,0.0022645
2019-12-25,"(-3.02,-2.72]",0.00430555555555556,0.00135280897741935,0.001301194
2019-12-25,"(-3.33,-3.02]",0.00881944444444444,0.000616965026771653,0.0005892852
2019-12-25,"(-3.63,-3.33]",0.0109027777777778,0.000349262901910828,0.0003467288
2019-12-25,"< -3.63",0.00701388888888889,0.000166559378217822,0.0001579884
2019-12-25,"> -2.41",0.000208333333333333,0.004854075,0.004435976
2019-12-26,"(-2.72,-2.41]",0.00111111111111111,0.0024337805,0.002173974
2019-12-26,"(-3.02,-2.72]",0.00305555555555556,0.00131155533181818,0.001257949
2019-12-26,"(-3.33,-3.02]",0.008125,0.000633556909401709,0.0006088896
2019-12-26,"(-3.63,-3.33]",0.0122222222222222,0.000368720411363636,0.0003678708
